Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S04649,21,59,44,48,5.0,1
S04650,18,97,63,70,6.6,1
S04651,23,66,60,96,7.9,1
S04652,20,34,64,38,1.9,1
S04653,18,88,100,71,9.7,1
S04654,21,100,100,93,9.0,1
S04655,24,39,57,41,3.4,1
S04656,17,97,98,90,8.4,1
S04657,19,68,72,89,5.7,1
S04658,22,61,70,76,5.2,1
S04659,23,60,58,75,3.8,1
S04660,22,71,67,67,6.2,1
S04661,21,73,84,81,7.6,1
S04662,23,96,67,50,4.7,1
S04663,23,73,80,69,6.7,1
S04664,17,57,65,70,7.3,1
S04665,23,74,67,66,7.4,1
S04666,20,22,52,57,1.5,1
S04667,18,100,90,66,8.7,1
S04668,18,70,73,82,5.1,1
S04669,18,57,40,69,3.4,1
S04670,20,46,34,58,3.2,1
S04671,22,64,58,54,5.3,1
S04672,17,93,93,74,9.0,1
S04673,23,59,53,54,4.4,1
S04674,20,97,100,91,7.7,1
S04675,18,44,44,43,1.9,1
S04676,21,73,90,55,5.3,1
S04677,19,100,100,100,9.9,1
S04678,23,99,58,100,7.9,1
S04679,20,52,62,48,2.9,1
S04680,24,73,51,70,5.5,1
S04681,20,64,54,34,3.1,1
S04682,17,55,54,58,4.7,1
S04683,17,79,100,92,8.0,1
S04684,20,74,100,90,7.9,1
S04685,18,52,42,46,3.1,1
S04686,19,77,96,92,9.3,1
S04687,23,81,78,69,6.3,1
S04688,17,59,71,57,4.4,1
S04689,23,83,70,74,5.5,1
S04690,18,68,64,51,6.4,1
S04691,23,71,64,71,6.0,1
S04692,21,82,68,72,5.4,1
S04693,17,86,84,62,5.5,1
S04694,18,38,53,42,2.6,1
S04695,18,94,81,83,8.3,1
S04696,19,76,80,66,5.9,1
S04697,19,47,40,45,2.2,1
S04698,21,85,98,87,7.9,1
S04699,18,100,100,71,9.4,1
S04700,22,78,95,100,9.5,1
S04701,18,54,70,57,4.3,1
S04702,19,48,36,69,2.2,1
S04703,22,76,69,56,5.7,1
S04704,17,57,43,34,2.0,1
S04705,17,100,96,93,9.4,1
S04706,23,43,78,54,2.7,1
S04707,20,67,49,30,3.3,1
S04708,19,54,70,53,4.7,1
S04709,20,71,38,68,4.4,1
S04710,22,100,95,76,8.2,1
S04711,19,80,80,82,5.1,1
S04712,21,46,40,42,2.5,1
S04713,18,48,23,43,3.4,0
S04714,21,51,70,77,5.6,1
S04715,22,47,45,65,2.3,1
S04716,19,64,85,80,6.5,1
S04717,24,64,98,88,6.1,1
S04718,22,70,79,100,7.4,1
S04719,24,95,88,85,9.4,1
S04720,18,98,83,100,9.2,1
S04721,17,100,100,78,9.5,1
S04722,17,43,58,57,3.2,1
S04723,22,55,38,45,2.2,1
S04724,20,52,65,71,3.7,1
S04725,19,88,100,100,9.1,1
S04726,19,100,100,100,9.7,1
S04727,17,100,82,94,8.7,1
S04728,23,45,37,50,2.0,1
S04729,21,97,70,97,9.5,1
S04730,23,45,67,63,4.8,1
S04731,18,31,37,55,1.1,1
S04732,21,68,68,84,5.0,1
S04733,21,32,45,38,1.4,0
S04734,22,52,77,74,5.9,1
S04735,17,47,57,59,4.0,1
S04736,23,85,68,48,5.3,1
S04737,23,94,60,71,6.5,1
S04738,17,85,87,100,8.8,1
S04739,23,89,81,70,7.0,1
S04740,24,50,56,90,4.9,1
S04741,17,100,100,100,8.4,1
S04742,22,100,89,99,9.2,1
S04743,20,53,46,51,2.1,1
S04744,21,51,73,60,5.8,1
S04745,22,62,64,52,3.6,1
S04746,19,36,49,57,1.4,1
S04747,18,91,89,72,7.0,1
S04748,20,100,69,100,8.8,1
S04749,19,46,61,31,2.5,1
S04750,21,84,100,74,8.3,1
S04751,23,100,87,100,8.7,1
S04752,17,98,100,94,9.2,1
S04753,21,42,43,47,3.4,1
S04754,22,87,73,100,9.1,1
S04755,18,38,48,72,3.9,1
S04756,22,67,67,83,6.0,1
S04757,20,50,35,34,1.5,0
S04758,20,38,27,36,1.4,0
S04759,18,79,75,86,7.5,1
S04760,24,75,65,73,5.0,1
S04761,19,41,44,47,3.3,1
S04762,19,48,55,51,2.7,1
S04763,20,79,89,82,7.0,1
S04764,20,42,64,52,1.0,1
S04765,23,72,100,97,8.3,1
S04766,17,28,44,24,1.7,0
S04767,23,27,41,46,2.7,0
S04768,23,58,65,50,4.5,1
S04769,24,83,72,75,5.4,1
S04770,19,53,53,70,4.2,1
S04771,24,50,67,59,3.9,1
S04772,24,100,84,95,9.7,1
S04773,18,92,76,78,6.8,1
S04774,19,34,44,41,1.2,0
S04775,17,72,61,57,4.9,1
S04776,22,83,92,78,8.9,1
S04777,20,71,54,31,3.7,1
S04778,20,66,32,59,1.9,1
S04779,17,94,100,91,7.8,1
S04780,24,52,65,80,6.5,1
S04781,23,67,78,88,6.1,1
S04782,18,44,44,25,1.5,0
S04783,24,38,34,25,2.3,0
S04784,20,93,78,81,6.6,1
S04785,21,55,39,54,2.9,1
S04786,23,61,86,48,5.5,1
S04787,20,73,59,76,5.9,1
S04788,21,43,47,50,3.6,1
S04789,24,99,85,87,9.5,1
S04790,17,87,76,86,8.6,1
S04791,17,99,100,53,7.5,1
S04792,23,64,47,35,1.7,1
S04793,20,24,45,36,2.0,0
S04794,19,45,61,74,5.4,1
S04795,21,41,57,45,2.4,1
S04796,18,85,92,100,9.8,1
S04797,20,45,56,16,2.4,0
S04798,18,77,58,58,5.4,1
S04799,20,77,53,67,4.3,1
S04800,19,82,88,74,6.8,1
S04801,19,40,55,56,2.2,1
S04802,23,40,72,43,4.9,1
S04803,23,53,42,63,3.5,1
S04804,19,98,90,85,9.0,1
S04805,22,44,40,31,1.4,0
S04806,19,90,87,100,9.2,1
S04807,17,88,100,100,8.5,1
S04808,17,37,27,68,3.7,1
S04809,22,62,79,100,8.1,1
S04810,24,22,32,54,1.3,0
S04811,21,84,67,88,9.7,1
S04812,24,75,54,72,5.7,1
S04813,18,48,63,52,3.7,1
S04814,24,53,61,84,4.3,1
S04815,20,26,59,54,1.6,1
S04816,24,65,100,97,9.9,1
S04817,20,54,44,50,1.4,1
S04818,22,68,84,64,6.9,1
S04819,17,60,66,68,5.0,1
S04820,23,84,67,85,9.5,1
S04821,20,62,35,32,3.2,1
S04822,17,73,73,80,5.8,1
S04823,21,57,75,78,5.3,1
S04824,18,79,86,87,7.3,1
S04825,21,58,29,39,1.6,1
S04826,22,46,59,34,2.7,1
S04827,24,46,68,36,2.9,1
S04828,24,75,96,72,7.6,1
S04829,19,24,60,46,2.7,1
S04830,19,73,68,86,6.2,1
S04831,19,52,63,63,2.9,1
S04832,21,100,96,72,8.8,1
S04833,20,74,100,88,9.5,1
S04834,18,57,75,61,5.7,1
S04835,19,52,58,29,4.2,1
S04836,22,50,41,58,3.1,1
S04837,22,34,38,37,1.4,0
S04838,19,51,65,52,3.4,1
S04839,24,85,74,94,6.9,1
S04840,19,61,82,72,5.8,1
S04841,18,100,100,91,9.5,1
S04842,19,67,59,69,4.6,1
S04843,18,79,99,93,7.2,1
S04844,22,87,64,71,5.4,1
S04845,19,88,88,77,5.6,1
S04846,21,63,59,52,3.4,1
S04847,23,30,66,65,5.1,1
S04848,21,86,56,68,5.2,1
S04849,22,94,82,73,7.4,1
S04850,18,100,97,90,9.5,1
S04851,21,72,43,75,4.0,1
S04852,18,55,36,64,1.4,1
S04853,21,80,60,88,5.5,1
S04854,21,88,79,55,5.9,1
S04855,18,69,62,30,2.5,1
S04856,20,90,72,70,7.8,1
S04857,21,85,100,100,9.9,1
S04858,19,97,98,63,9.5,1
S04859,23,52,37,43,2.8,1
S04860,22,97,100,100,8.9,1
S04861,20,68,77,93,7.3,1
S04862,18,46,65,60,5.1,1
S04863,20,63,67,66,5.9,1
S04864,17,100,83,97,8.6,1
S04865,17,86,76,78,5.3,1
S04866,21,71,58,54,4.4,1
S04867,21,81,51,65,5.4,1
S04868,19,74,81,67,6.2,1
S04869,23,26,34,33,2.7,0
S04870,22,92,82,91,9.1,1
S04871,20,79,96,76,7.1,1
S04872,17,73,64,62,6.7,1
S04873,21,41,14,51,1.9,0
S04874,24,81,83,81,6.4,1
S04875,24,52,40,53,2.1,1
S04876,22,35,38,33,1.7,0
S04877,20,48,67,46,5.7,1
S04878,21,56,65,68,4.6,1
S04879,21,76,66,66,6.3,1
S04880,17,54,59,32,1.8,1
S04881,17,57,47,49,4.9,1
S04882,21,52,53,45,2.6,1
S04883,18,100,100,100,9.9,1
S04884,21,74,65,67,6.1,1
S04885,22,94,70,67,7.2,1
S04886,21,48,69,65,3.9,1
S04887,19,33,30,45,1.9,0
S04888,23,100,94,73,9.8,1
S04889,19,46,66,63,3.6,1
S04890,19,69,64,89,4.8,1
S04891,18,71,57,46,6.8,1
S04892,18,37,58,24,1.2,0
S04893,24,90,84,54,8.3,1
S04894,21,74,67,70,5.8,1
S04895,19,47,57,66,3.5,1
S04896,18,34,48,42,1.6,1
S04897,17,46,70,64,2.5,1
S04898,21,100,76,100,9.1,1
S04899,22,83,92,100,7.2,1
S04900,23,71,61,66,3.2,1
S04901,20,26,38,36,1.6,0
S04902,21,82,91,81,7.2,1
S04903,20,56,86,63,6.2,1
S04904,19,66,46,59,4.6,1
S04905,23,46,81,61,4.3,1
S04906,20,46,32,50,3.0,1
S04907,19,77,67,95,7.0,1
S04908,17,100,98,94,9.7,1
S04909,20,39,71,37,2.6,1
S04910,23,69,72,64,6.4,1
S04911,24,81,64,71,4.8,1
S04912,21,68,83,48,5.0,1
S04913,19,45,49,51,3.3,1
S04914,21,89,77,100,8.4,1
S04915,23,88,63,71,5.4,1
S04916,18,69,89,70,5.9,1
S04917,19,46,57,55,3.7,1
S04918,20,38,71,36,2.6,1
S04919,19,33,50,32,1.8,0
S04920,21,77,76,79,7.4,1
S04921,17,32,50,53,2.8,1
S04922,19,69,72,92,7.2,1
S04923,20,51,54,63,4.5,1
S04924,18,70,100,79,4.7,1
S04925,24,62,79,86,5.2,1
S04926,22,57,71,70,4.3,1
S04927,17,55,35,58,1.9,1
S04928,24,71,75,45,3.8,1
S04929,18,78,94,65,7.0,1
S04930,19,73,100,85,7.0,1
S04931,21,43,77,39,3.6,1
S04932,23,74,49,62,5.1,1
S04933,21,44,35,58,2.7,1
S04934,24,44,38,67,2.9,1
S04935,20,25,26,35,1.2,0
S04936,21,89,100,86,9.1,1
S04937,17,52,43,54,2.9,1
S04938,21,33,75,38,3.0,1
S04939,20,65,77,52,3.5,1
S04940,22,35,44,45,2.1,1
S04941,19,78,100,77,6.8,1
S04942,23,23,59,43,1.7,1
S04943,24,42,39,35,2.2,0
S04944,19,75,55,69,6.8,1
S04945,21,57,56,50,4.1,1
S04946,18,100,76,62,7.4,1
S04947,19,75,75,76,6.0,1
S04948,22,42,54,64,3.3,1
S04949,21,72,81,88,6.9,1
S04950,23,48,49,41,2.0,1
S04951,20,87,57,61,5.8,1
S04952,22,68,70,73,4.9,1
S04953,21,60,48,61,3.4,1
S04954,22,84,78,77,6.4,1
S04955,19,100,100,100,8.8,1
S04956,23,82,88,100,10.0,1
S04957,20,85,73,72,6.5,1
S04958,21,74,61,57,4.6,1
S04959,17,33,44,32,3.0,0
S04960,24,41,64,61,3.3,1
S04961,20,57,59,66,5.3,1
S04962,17,51,54,66,4.3,1
S04963,22,93,88,100,9.2,1
S04964,18,62,73,55,4.3,1
S04965,20,71,55,33,4.4,1
S04966,22,74,67,67,4.5,1
S04967,17,83,100,92,8.5,1
S04968,19,70,79,70,6.9,1
S04969,19,93,90,80,6.5,1
S04970,18,65,78,67,4.0,1
S04971,24,93,100,77,8.4,1
S04972,20,41,38,35,1.3,0
S04973,20,95,100,100,8.8,1
S04974,20,76,55,61,5.6,1
S04975,24,58,53,63,4.6,1
S04976,22,72,62,37,5.5,1
S04977,23,63,100,61,7.0,1
S04978,23,26,26,40,1.1,0
S04979,18,87,84,100,8.8,1
S04980,20,61,53,49,5.0,1
S04981,22,47,65,60,4.1,1
S04982,19,36,46,41,2.2,1
S04983,17,47,79,76,5.0,1
S04984,22,76,77,54,5.5,1
S04985,24,61,46,67,4.6,1
S04986,23,61,72,72,7.1,1
S04987,23,53,80,66,4.8,1
S04988,19,100,98,99,9.7,1
S04989,19,70,90,72,6.4,1
S04990,24,83,88,94,8.3,1
S04991,17,40,31,45,2.0,0
S04992,19,66,59,61,4.6,1
S04993,18,40,46,54,4.0,1
S04994,17,80,67,74,6.1,1
S04995,19,86,96,94,8.8,1
S04996,21,38,47,30,1.7,0
S04997,22,38,22,38,1.7,0
S04998,19,88,93,78,8.7,1
S04999,18,36,43,50,2.9,1
S05000,20,78,73,72,7.0,1
